id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
34936509,Bay Ridge,Entire home/apt,245,2,2,2,255
34937078,Clinton Hill,Private room,40,0,,1,54
34937287,Flatiron District,Entire home/apt,459,5,4.29,1,354
34937685,Kips Bay,Entire home/apt,350,6,3.83,9,333
34937986,Rego Park,Private room,55,3,2.57,10,120
34938166,Rego Park,Private room,55,0,,10,95
34938245,Kips Bay,Entire home/apt,650,0,,9,298
34938410,Rego Park,Private room,70,0,,10,112
34938631,Williamsburg,Entire home/apt,350,2,1.36,1,26
34938932,Long Island City,Entire home/apt,275,1,1,1,266
34939305,East Village,Private room,78,7,5.38,1,1
34940451,Lower East Side,Private room,105,0,,4,56
34940602,Bedford-Stuyvesant,Private room,60,2,1.25,2,171
34940756,Williamsburg,Private room,149,1,0.68,2,0
34940796,Wakefield,Private room,35,5,3.13,1,62
34941479,Allerton,Private room,36,2,2,4,81
34941499,Allerton,Private room,38,1,1,4,90
34941506,Allerton,Private room,120,0,,4,84
34943129,Washington Heights,Private room,50,6,5,1,29
34943881,Washington Heights,Private room,32,0,,1,0
34943903,Upper East Side,Private room,95,0,,9,29
34943918,Bedford-Stuyvesant,Entire home/apt,150,4,3.16,1,66
34944130,Gravesend,Private room,100,0,,1,87
34944309,Gramercy,Entire home/apt,850,3,3,1,341
34944389,Crown Heights,Entire home/apt,145,0,,1,66
34944655,Long Island City,Entire home/apt,650,0,,1,233
34944843,Midtown,Private room,175,4,4,1,203
34944997,Hell's Kitchen,Entire home/apt,190,0,,1,8
34945250,Windsor Terrace,Entire home/apt,140,0,,2,49
34945599,Upper East Side,Entire home/apt,169,3,2.65,1,7
34945827,SoHo,Private room,85,3,3,2,126
34945914,New Springville,Entire home/apt,68,8,5.33,1,4
34946538,Williamsburg,Private room,80,3,3,1,84
34946772,Bushwick,Private room,65,7,4.77,1,79
34946870,Upper East Side,Entire home/apt,210,0,,1,135
34947011,Upper West Side,Entire home/apt,699,4,4,1,301
34947418,Kensington,Private room,79,1,0.77,1,22
34948460,Woodside,Private room,89,0,,2,70
34948476,East Elmhurst,Entire home/apt,80,8,5.45,1,49
34948758,East Village,Entire home/apt,130,1,1,1,4
34948812,Williamsburg,Private room,70,0,,2,98
34948941,Sunset Park,Private room,60,0,,4,353
34949052,Sunset Park,Private room,58,1,0.68,4,360
34949054,Murray Hill,Entire home/apt,135,1,1,1,2
34949120,Woodside,Entire home/apt,150,3,1.91,2,155
34949208,Sunset Park,Private room,58,0,,4,360
34949542,Flatbush,Private room,40,1,1,1,11
34949698,Williamsburg,Entire home/apt,300,1,1,2,113
34949851,Midtown,Entire home/apt,245,7,4.57,1,257
34951077,Bedford-Stuyvesant,Private room,35,2,2,1,20
34952279,Harlem,Private room,59,0,,1,1
34953317,Lower East Side,Entire home/apt,600,6,4.5,1,343
34953750,Upper East Side,Entire home/apt,150,0,,1,273
34954639,Gramercy,Private room,245,2,2,1,179
34954790,Upper East Side,Entire home/apt,145,1,1,1,100
34956249,Upper East Side,Entire home/apt,145,2,2,1,70
34956747,East Harlem,Entire home/apt,145,1,1,1,94
34958857,Upper East Side,Entire home/apt,145,2,2,1,37
34959292,Upper West Side,Entire home/apt,158,1,0.7,1,8
34959441,Upper East Side,Entire home/apt,145,1,1,1,110
34959442,East Harlem,Shared room,50,1,1,1,81
34960314,Williamsburg,Entire home/apt,165,0,,1,59
34960545,Ditmars Steinway,Entire home/apt,174,1,1,1,5
34962230,Upper East Side,Entire home/apt,150,2,2,1,83
34962946,Hell's Kitchen,Entire home/apt,239,7,7,1,22
34962979,Upper East Side,Entire home/apt,150,3,3,1,164
34964114,Bushwick,Private room,80,1,0.7,1,62
34964342,Long Island City,Entire home/apt,200,1,1,1,9
34964711,Nolita,Private room,100,2,1.62,1,55
34966406,Park Slope,Private room,69,0,,2,65
34966969,Midtown,Entire home/apt,150,3,2.81,1,78
34967524,Jackson Heights,Private room,60,0,,1,175
34967678,Chinatown,Entire home/apt,499,6,4.62,1,299
34967770,Harlem,Entire home/apt,300,1,0.65,2,150
34968153,Fort Hamilton,Private room,55,1,1,1,322
34968639,East Village,Entire home/apt,300,0,,1,297
34969461,Harlem,Entire home/apt,200,0,,2,153
34970126,Bedford-Stuyvesant,Entire home/apt,140,0,,1,252
34970373,Sunset Park,Entire home/apt,399,0,,5,359
34970848,Murray Hill,Entire home/apt,310,0,,5,311
34971155,East Village,Entire home/apt,250,0,,1,141
34971332,Bedford-Stuyvesant,Entire home/apt,110,0,,1,18
34971337,Murray Hill,Entire home/apt,300,0,,8,355
34971449,Kips Bay,Entire home/apt,180,0,,5,327
34972072,Lower East Side,Entire home/apt,250,13,8.48,1,213
34972213,Williamsburg,Private room,79,6,6,4,0
34972355,Chinatown,Entire home/apt,200,3,2.43,1,157
34972591,Murray Hill,Entire home/apt,300,0,,8,347
34972828,Sunnyside,Entire home/apt,200,4,4,1,57
34972982,Kips Bay,Entire home/apt,190,0,,5,365
34973988,Lower East Side,Entire home/apt,120,2,1.36,1,67
34974103,Murray Hill,Entire home/apt,150,0,,8,342
34974184,Mill Basin,Entire home/apt,299,3,2.25,1,339
34974475,Woodhaven,Entire home/apt,48,8,6.32,8,305
34974525,Murray Hill,Entire home/apt,300,0,,8,342
34974562,Upper West Side,Private room,100,0,,1,166
34974705,Bedford-Stuyvesant,Private room,68,5,3.13,3,16
34974799,Hell's Kitchen,Entire home/apt,173,4,4,1,120
34975056,Midtown,Entire home/apt,850,0,,1,0
34975296,Bushwick,Private room,50,9,6.43,1,60
34975527,Woodside,Entire home/apt,169,0,,2,91
34975845,Upper East Side,Private room,85,9,7.3,1,29
34975935,Prospect Heights,Entire home/apt,175,8,5.45,1,3
34976037,Upper West Side,Entire home/apt,150,0,,9,266
34976038,Harlem,Entire home/apt,118,3,2,1,17
34976056,Williamsburg,Entire home/apt,399,5,4.55,1,131
34976241,Woodside,Entire home/apt,108,2,2,1,5
34976735,Gramercy,Entire home/apt,160,0,,1,5
34976973,South Ozone Park,Entire home/apt,248,2,1.3,1,354
34977297,Williamsburg,Entire home/apt,160,0,,1,54
34977363,Midtown,Entire home/apt,190,1,1,1,165
34977766,Upper East Side,Entire home/apt,130,0,,1,28
34978082,East New York,Entire home/apt,225,3,3,2,136
34978133,East Village,Entire home/apt,175,2,1.3,1,27
34978307,Gowanus,Private room,80,0,,1,192
34978674,Greenpoint,Private room,130,2,2,1,47
34978738,Ozone Park,Entire home/apt,60,4,3.43,1,170
34979429,Midtown,Private room,102,1,1,1,353
34980223,Little Italy,Entire home/apt,129,0,,5,333
34980397,East Village,Entire home/apt,131,1,0.64,1,1
34980912,Bushwick,Private room,80,3,2.14,1,0
34981344,Lower East Side,Private room,100,0,,1,23
34981452,Howard Beach,Entire home/apt,200,2,2,2,365
34981466,Midtown,Private room,975,0,,1,363
34981637,Bay Ridge,Entire home/apt,4200,0,,1,90
34981661,Bedford-Stuyvesant,Entire home/apt,80,6,6,1,12
34983299,Williamsburg,Entire home/apt,895,1,1,1,28
34986604,Howard Beach,Private room,150,0,,1,89
34993569,Upper West Side,Entire home/apt,290,0,,9,338
34993824,Upper West Side,Entire home/apt,170,0,,9,353
34994129,Upper West Side,Entire home/apt,170,0,,9,342
34995166,Williamsburg,Private room,70,0,,1,139
34995443,Chelsea,Entire home/apt,499,2,1.5,4,177
34995534,Bushwick,Private room,37,0,,6,36
34995803,Chelsea,Entire home/apt,447,3,2.05,4,157
34996046,Fort Hamilton,Private room,35,0,,1,329
34996136,Chelsea,Entire home/apt,447,3,2.2,4,179
34996955,Lower East Side,Entire home/apt,600,3,2.25,1,315
34997003,Bushwick,Private room,37,0,,6,29
34997245,Little Italy,Entire home/apt,255,1,1,1,233
34997345,East Village,Entire home/apt,320,3,3,1,0
34997360,Williamsburg,Entire home/apt,795,1,1,3,298
34997420,Harlem,Private room,65,0,,1,48
34997446,Williamsburg,Entire home/apt,995,0,,3,272
34997666,Borough Park,Private room,56,4,2.55,2,282
34997773,Williamsburg,Entire home/apt,695,1,1,3,282
34997828,Murray Hill,Entire home/apt,300,0,,23,249
34997863,Murray Hill,Entire home/apt,150,0,,8,267
34997894,Bay Ridge,Entire home/apt,1800,0,,1,335
34997929,Williamsburg,Entire home/apt,295,2,2,3,298
34997985,Borough Park,Private room,56,8,5.45,2,365
34998610,Williamsburg,Entire home/apt,595,0,,3,313
34998614,Murray Hill,Entire home/apt,300,0,,23,319
34998736,Murray Hill,Private room,119,1,1,2,10
34998820,Murray Hill,Entire home/apt,300,0,,23,327
34998955,Murray Hill,Entire home/apt,150,0,,8,342
34999128,Midtown,Entire home/apt,195,12,7.83,1,6
34999260,Murray Hill,Entire home/apt,300,0,,23,358
34999415,Chelsea,Entire home/apt,900,0,,1,355
34999606,Murray Hill,Entire home/apt,210,0,,23,343
34999688,Williamsburg,Entire home/apt,295,1,1,3,321
34999766,Murray Hill,Entire home/apt,225,0,,23,343
34999950,Harlem,Entire home/apt,120,0,,1,0
35000008,Murray Hill,Entire home/apt,250,0,,23,311
35000157,Murray Hill,Entire home/apt,600,5,4.69,1,167
35000294,Murray Hill,Entire home/apt,220,0,,23,325
35000403,Upper West Side,Entire home/apt,450,4,3.08,1,345
35000464,Murray Hill,Entire home/apt,150,0,,8,281
35000509,Murray Hill,Entire home/apt,200,0,,23,330
35000596,Midtown,Entire home/apt,399,1,1,1,149
35000600,Kips Bay,Entire home/apt,200,0,,23,353
35000795,Harlem,Entire home/apt,300,1,1,1,179
35000978,Long Island City,Private room,389,0,,1,296
35000981,Williamsburg,Entire home/apt,495,1,1,3,341
35001013,Murray Hill,Entire home/apt,200,0,,23,339
35001278,Corona,Shared room,28,0,,8,357
35001433,Kips Bay,Entire home/apt,200,0,,23,342
35001663,Stuyvesant Town,Private room,72,0,,1,128
35001709,Murray Hill,Entire home/apt,200,0,,23,342
35002204,Bedford-Stuyvesant,Private room,75,2,2,3,0
35002311,Bushwick,Entire home/apt,160,2,2,1,23
35002617,Bedford-Stuyvesant,Private room,85,1,1,1,35
35003048,Norwood,Private room,73,0,,1,180
35003080,Harlem,Entire home/apt,100,0,,1,239
35003154,Crown Heights,Entire home/apt,88,4,3.53,2,31
35003827,Murray Hill,Private room,150,2,2,3,73
35004123,Lower East Side,Private room,125,0,,1,296
35004646,Sheepshead Bay,Shared room,30,2,1.43,8,28
35004930,Jamaica Estates,Entire home/apt,75,1,0.91,2,14
35005134,Financial District,Entire home/apt,100,0,,327,326
35005171,Financial District,Entire home/apt,100,0,,327,347
35005183,Financial District,Entire home/apt,100,0,,327,333
35005197,Financial District,Entire home/apt,302,0,,327,190
35005222,Upper West Side,Entire home/apt,400,3,2.37,1,275
35005234,Hell's Kitchen,Entire home/apt,180,0,,327,302
35005258,Hell's Kitchen,Entire home/apt,189,0,,327,332
35005343,Financial District,Entire home/apt,175,0,,327,37
35005367,Woodside,Entire home/apt,189,2,2,1,212
35005368,Midtown,Private room,145,0,,3,68
35005373,Murray Hill,Entire home/apt,350,0,,8,312
35005473,Bedford-Stuyvesant,Entire home/apt,92,9,6.59,3,21
35005489,Windsor Terrace,Entire home/apt,300,0,,1,335
35005499,Midtown,Shared room,60,0,,3,43
35005526,Theater District,Entire home/apt,177,0,,327,343
35005563,Midtown,Entire home/apt,230,0,,327,354
35005592,Midtown,Entire home/apt,177,0,,327,336
35005637,Upper East Side,Entire home/apt,160,0,,327,311
35005670,Upper East Side,Entire home/apt,184,0,,327,335
35005701,Murray Hill,Entire home/apt,194,0,,327,329
35005774,Greenpoint,Entire home/apt,400,0,,1,355
35005793,Murray Hill,Entire home/apt,200,0,,327,360
35005797,Upper West Side,Entire home/apt,550,5,3.85,1,320
35005829,Murray Hill,Entire home/apt,202,0,,327,365
35005862,Chelsea,Entire home/apt,275,0,,327,365
35005877,Chelsea,Entire home/apt,277,0,,327,311
35005936,Murray Hill,Entire home/apt,162,0,,327,341
35005963,Theater District,Entire home/apt,217,0,,327,357
35006072,Upper West Side,Entire home/apt,180,6,5,1,7
35006121,Midtown,Entire home/apt,149,15,9.78,1,121
35006426,Sunnyside,Private room,50,4,2.73,1,180
35007081,Williamsburg,Entire home/apt,295,1,1,3,318
35007111,East New York,Private room,70,1,1,1,75
35007140,Williamsburg,Entire home/apt,295,1,1,3,337
35007203,Williamsburg,Entire home/apt,495,0,,3,282
35007240,Greenwich Village,Entire home/apt,1099,3,2.31,1,193
35007394,Sheepshead Bay,Entire home/apt,129,6,6,2,86
35008478,Hell's Kitchen,Entire home/apt,400,1,1,1,278
35008548,Hell's Kitchen,Private room,181,0,,3,362
35008790,Hell's Kitchen,Entire home/apt,428,1,1,1,244
35009512,Williamsburg,Entire home/apt,123,2,2,1,1
35009677,Flushing,Private room,88,1,1,3,336
35009785,Sheepshead Bay,Shared room,20,0,,8,32
35010022,Bushwick,Entire home/apt,89,8,5.58,1,305
35010066,Concourse,Private room,42,0,,1,326
35010433,Flushing,Private room,80,2,1.76,3,359
35010481,Williamsburg,Private room,150,0,,1,176
35010988,Upper East Side,Entire home/apt,111,4,3.33,1,12
35011803,Bushwick,Private room,90,7,5.12,1,133
35012326,Two Bridges,Entire home/apt,109,9,6,1,6
35012500,Rosedale,Entire home/apt,68,5,3.95,1,95
35013529,Crown Heights,Private room,38,1,0.7,1,88
35013796,Upper East Side,Private room,69,0,,9,17
35021821,Upper West Side,Entire home/apt,360,2,2,1,89
35023304,Sunnyside,Entire home/apt,145,7,5.68,1,14
35023313,Richmond Hill,Entire home/apt,120,2,2,1,336
35023464,Midtown,Entire home/apt,650,0,,1,310
35025129,Greenpoint,Private room,250,0,,4,157
35025851,Hell's Kitchen,Entire home/apt,599,6,4.74,1,199
35025881,Hell's Kitchen,Entire home/apt,200,0,,1,308
35025921,Upper West Side,Entire home/apt,150,0,,9,200
35026069,East Village,Private room,100,3,3,1,0
35026159,Upper West Side,Entire home/apt,330,5,3.85,1,325
35026161,Upper West Side,Entire home/apt,150,0,,9,311
35026452,Midtown,Entire home/apt,179,3,3,1,128
35026962,Upper East Side,Entire home/apt,185,7,6.56,1,107
35028223,East Harlem,Entire home/apt,200,5,3.95,1,303
35028448,Washington Heights,Private room,50,0,,1,8
35028480,Midtown,Entire home/apt,650,0,,1,303
35029487,Midtown,Entire home/apt,180,3,3,1,259
35029537,Hell's Kitchen,Shared room,75,2,1.82,7,362
35029551,East Village,Entire home/apt,700,0,,1,9
35029677,Midtown,Entire home/apt,300,0,,14,0
35029871,Boerum Hill,Entire home/apt,220,2,2,2,82
35030427,Midtown,Entire home/apt,180,4,4,1,262
35030460,Bedford-Stuyvesant,Private room,60,2,1.67,1,1
35030571,Ditmars Steinway,Private room,75,5,4.17,1,167
35030589,Hell's Kitchen,Entire home/apt,155,11,7.33,1,163
35030835,Midtown,Entire home/apt,180,2,2,1,254
35031082,Midtown,Entire home/apt,180,7,7,1,249
35031409,Midtown,Entire home/apt,180,5,3.41,1,260
35031778,Lower East Side,Entire home/apt,400,5,3.75,1,327
35031939,Harlem,Private room,60,4,3.24,3,211
35032636,Midtown,Private room,135,4,4,3,29
35032803,Hell's Kitchen,Shared room,79,2,1.58,7,365
35033070,Sunset Park,Entire home/apt,100,0,,1,66
35033521,Hell's Kitchen,Shared room,77,2,1.62,7,362
35033674,Melrose,Entire home/apt,59,2,2,1,0
35033921,Hell's Kitchen,Shared room,77,3,2,7,365
35034032,Financial District,Entire home/apt,137,0,,327,347
35034410,East Village,Private room,100,1,1,1,67
35034543,Hell's Kitchen,Shared room,69,8,6.32,7,357
35034773,Hell's Kitchen,Private room,120,5,3.33,7,352
35035202,Belmont,Private room,69,3,3,2,359
35035291,Hell's Kitchen,Private room,120,1,1,7,198
35035847,Theater District,Private room,180,1,0.77,1,31
35036056,Harlem,Private room,60,4,4,3,209
35036124,Bedford-Stuyvesant,Private room,200,2,1.4,1,334
35037136,Williamsburg,Entire home/apt,549,5,3.33,1,333
35037457,Bedford-Stuyvesant,Private room,50,4,4,1,0
35037586,Gramercy,Entire home/apt,136,0,,1,148
35037973,Washington Heights,Private room,65,0,,1,0
35037976,Midtown,Private room,125,8,8,3,123
35038031,Long Island City,Entire home/apt,295,4,4,1,302
35038048,Murray Hill,Entire home/apt,385,3,3,1,311
35038124,Midtown,Entire home/apt,479,3,3,1,120
35038269,Midtown,Shared room,99,9,7.5,3,15
35038426,Midtown,Entire home/apt,260,2,2,13,292
35038658,Elmhurst,Private room,45,3,2.14,1,64
35039302,Midtown,Entire home/apt,235,4,4,1,129
35039831,College Point,Entire home/apt,87,0,,1,358
35039936,Bushwick,Entire home/apt,198,4,3.33,2,159
35040055,Hell's Kitchen,Entire home/apt,275,13,8.86,1,189
35040098,East Harlem,Entire home/apt,134,2,2,1,26
35040805,Midtown,Entire home/apt,199,3,3,1,67
35040813,Long Island City,Private room,59,2,1.54,1,349
35041121,Bushwick,Entire home/apt,198,3,2.65,2,114
35042058,Upper West Side,Entire home/apt,11,0,,1,273
35042440,Mariners Harbor,Entire home/apt,80,4,4,1,140
35042474,Flushing,Private room,50,6,5.45,1,74
35043094,Springfield Gardens,Entire home/apt,150,1,1,1,365
35044394,Bedford-Stuyvesant,Private room,140,0,,3,364
35044981,Kips Bay,Entire home/apt,181,2,2,1,167
35050872,Financial District,Entire home/apt,395,5,4.55,1,65
35054863,Bedford-Stuyvesant,Private room,45,5,4.29,3,257
35055076,Richmond Hill,Private room,65,17,13.42,1,157
35055437,Harlem,Private room,57,3,3,3,249
35056385,Flatbush,Private room,65,1,0.79,1,80
35056734,Hell's Kitchen,Shared room,400,0,,1,44
35057815,Jamaica Hills,Entire home/apt,325,4,4,2,124
35058541,Throgs Neck,Entire home/apt,99,3,3,1,120
35059067,East Elmhurst,Private room,90,7,5.38,5,73
35059177,Upper West Side,Entire home/apt,600,0,,1,319
35059538,East Elmhurst,Private room,70,13,9.07,5,88
35059681,East Elmhurst,Private room,60,15,10.23,5,89
35059840,Canarsie,Entire home/apt,100,11,7.5,1,167
35060103,Bushwick,Entire home/apt,89,0,,1,0
35060288,East Village,Entire home/apt,255,2,2,1,11
35060675,Crown Heights,Entire home/apt,350,2,2,1,46
35060992,Crown Heights,Entire home/apt,88,0,,1,6
35061907,Crown Heights,Private room,65,0,,1,328
35062211,Wakefield,Private room,160,0,,1,364
35062294,East Harlem,Entire home/apt,180,3,2.37,1,308
35062731,Financial District,Entire home/apt,299,0,,1,83
35062818,Upper East Side,Entire home/apt,250,0,,1,11
35063045,Little Italy,Entire home/apt,190,2,1.67,1,300
35063377,Williamsburg,Private room,100,0,,1,12
35064014,Fort Greene,Private room,50,4,3.08,1,336
35064019,Harlem,Entire home/apt,150,6,4.09,3,352
35064196,Hell's Kitchen,Entire home/apt,160,2,2,1,55
35064738,Washington Heights,Entire home/apt,80,0,,1,37
35064797,West Village,Private room,150,2,2,1,34
35065083,Brooklyn Heights,Entire home/apt,140,1,1,1,0
35065348,Richmond Hill,Private room,75,5,4.05,3,365
35065615,Downtown Brooklyn,Entire home/apt,279,1,1,1,23
35066003,Bedford-Stuyvesant,Entire home/apt,169,0,,1,6
35066396,Astoria,Private room,395,1,1,1,333
35066800,Arverne,Private room,80,1,1,1,90
35067259,Bedford-Stuyvesant,Entire home/apt,300,0,,1,87
35067483,Hell's Kitchen,Entire home/apt,285,0,,2,336
35069416,Concord,Shared room,30,1,0.77,7,68
35069663,Fordham,Shared room,22,1,0.83,1,11
35069936,Hell's Kitchen,Entire home/apt,390,3,2.57,1,43
35070555,Hell's Kitchen,Entire home/apt,500,11,7.86,1,180
35071302,Greenwich Village,Entire home/apt,500,7,5.12,1,185
35075812,Murray Hill,Private room,500,0,,1,43
35076834,Bedford-Stuyvesant,Entire home/apt,97,2,2,1,92
35079012,Williamsburg,Entire home/apt,150,0,,1,0
35079670,East Harlem,Entire home/apt,125,1,1,1,1
35080347,Lower East Side,Entire home/apt,200,0,,1,32
35080969,Kips Bay,Entire home/apt,294,5,4.41,1,64
35081477,West Village,Entire home/apt,165,2,1.62,1,21
35081665,Woodhaven,Private room,50,10,10,8,273
35082055,Chinatown,Entire home/apt,295,3,2.73,1,169
35082227,East New York,Private room,100,1,1,1,270
35082332,Williamsburg,Entire home/apt,180,0,,1,23
35082713,SoHo,Entire home/apt,89,6,4.74,8,70
35084043,Hell's Kitchen,Entire home/apt,199,0,,2,361
35084260,Hell's Kitchen,Entire home/apt,199,0,,2,365
35085042,Gowanus,Entire home/apt,110,1,1,1,1
35085643,Williamsburg,Entire home/apt,250,4,4,1,0
35085802,Ridgewood,Private room,70,1,0.68,1,0
35085826,St. Albans,Entire home/apt,99,9,7.94,1,167
35085934,Williamsburg,Entire home/apt,125,0,,1,0
35086171,Flushing,Entire home/apt,90,3,3,3,104
35086252,Downtown Brooklyn,Entire home/apt,210,0,,1,0
35088621,Harlem,Private room,50,0,,1,365
35088935,Upper East Side,Entire home/apt,150,2,2,1,4
35089556,Crown Heights,Private room,55,3,3,3,174
35090082,Williamsburg,Entire home/apt,200,5,3.57,1,163
35090364,Fort Hamilton,Entire home/apt,150,0,,1,162
35090587,Sunnyside,Private room,50,4,4,1,0
35091010,East Elmhurst,Private room,60,12,8.18,5,87
35091116,East Elmhurst,Private room,70,11,7.5,5,78
35092409,Claremont Village,Private room,34,0,,1,9
35092433,Flushing,Private room,50,4,3.16,1,333
35092820,Hell's Kitchen,Entire home/apt,350,2,2,1,304
35093378,Hell's Kitchen,Entire home/apt,225,0,,1,151
35093823,Crown Heights,Entire home/apt,130,3,2.43,1,74
35096173,East Harlem,Entire home/apt,151,2,2,1,11
35096397,Flatlands,Entire home/apt,75,8,5.58,1,149
35096744,Bedford-Stuyvesant,Private room,65,6,5.45,1,180
